"org_name";"country";"network_name";"description";"extrainfo";"ip_start";"ip_end";"cidr";"block_size";"link"
"SpaceX Starlink";"Nigeria";"STARLINK_10449_LGOSNGA1_IPV4";"SpaceX Starlink";"STARLINK CUSTOMER PREFIX";"102.215.56.0";"102.215.57.255";"102.215.56.0/23";"512";"https://networksdb.io/ips-in-network/102.215.56.0/102.215.57.255"
"SpaceX Starlink";"Japan";"STARLINK-MC-SYD-JP1";"SpaceX Starlink";"Starlink Mc Syd Jp";"103.235.92.0";"103.235.92.255";"103.235.92.0/24";"256";"https://networksdb.io/ips-in-network/103.235.92.0/103.235.92.255"
"SpaceX Starlink";"Japan";"STARLINK-MC-SYD-JP2";"SpaceX Starlink";"Starlink Mc Syd Jp";"103.235.93.0";"103.235.93.255";"103.235.93.0/24";"256";"https://networksdb.io/ips-in-network/103.235.93.0/103.235.93.255"
"SpaceX Starlink";"Japan";"STARLINK-MC-SYD-JP3";"SpaceX Starlink";"Starlink Mc Syd Jp";"103.235.94.0";"103.235.94.255";"103.235.94.0/24";"256";"https://networksdb.io/ips-in-network/103.235.94.0/103.235.94.255"
"SpaceX Starlink";"Japan";"STARLINK-MC-SYD-JP4";"SpaceX Starlink";"Starlink Mc Syd Jp";"103.235.95.0";"103.235.95.255";"103.235.95.0/24";"256";"https://networksdb.io/ips-in-network/103.235.95.0/103.235.95.255"
"SpaceX Starlink";"Australia";"STARLINK-MC-SYDYAUS1-POOL0";"SpaceX Starlink";"Starlink Mc Sydyaus1 Pool";"206.83.112.0";"206.83.112.255";"206.83.112.0/24";"256";"https://networksdb.io/ips-in-network/206.83.112.0/206.83.112.255"
"SpaceX Starlink";"Australia";"STARLINK-MC-SYDYAUS1-POOL1";"SpaceX Starlink";"Starlink Mc Sydyaus1 Pool";"206.83.113.0";"206.83.113.255";"206.83.113.0/24";"256";"https://networksdb.io/ips-in-network/206.83.113.0/206.83.113.255"
"SpaceX Starlink";"Australia";"STARLINK-MC-SYDYAUS1-POOL2";"SpaceX Starlink";"Starlink Mc Sydyaus1 Pool";"206.83.114.0";"206.83.114.255";"206.83.114.0/24";"256";"https://networksdb.io/ips-in-network/206.83.114.0/206.83.114.255"
"SpaceX Starlink";"New Zealand";"STARLINK-MC-SYDYAUS1-POOL3";"SpaceX Starlink";"Starlink Mc Sydyaus1 Pool";"206.83.115.0";"206.83.115.255";"206.83.115.0/24";"256";"https://networksdb.io/ips-in-network/206.83.115.0/206.83.115.255"
"SpaceX Starlink";"New Zealand";"STARLINK-MC-SYDYAUS1-POOL4";"SpaceX Starlink";"Starlink Mc Sydyaus1 Pool";"206.83.116.0";"206.83.116.255";"206.83.116.0/24";"256";"https://networksdb.io/ips-in-network/206.83.116.0/206.83.116.255"
"SpaceX Starlink";"Australia";"STARLINK-MC-SYDYAUS1-POOL8";"SpaceX Starlink";"Starlink Mc Sydyaus1 Pool";"206.83.118.0";"206.83.118.255";"206.83.118.0/24";"256";"https://networksdb.io/ips-in-network/206.83.118.0/206.83.118.255"
"SpaceX Starlink";"Australia";"STARLINK-MC-SYDYAUS1-POOL9";"SpaceX Starlink";"Starlink Mc Sydyaus1 Pool";"206.83.119.0";"206.83.119.255";"206.83.119.0/24";"256";"https://networksdb.io/ips-in-network/206.83.119.0/206.83.119.255"
"SpaceX Starlink";"Australia";"STARLINK-MC-SYDYAUS1-POOL10";"SpaceX Starlink";"Starlink Mc Sydyaus1 Pool";"206.83.96.0";"206.83.96.255";"206.83.96.0/24";"256";"https://networksdb.io/ips-in-network/206.83.96.0/206.83.96.255"
"SpaceX Starlink";"Australia";"STARLINK-MC-SYDYAUS1-POOL11";"SpaceX Starlink";"Starlink Mc Sydyaus1 Pool";"206.83.97.0";"206.83.97.255";"206.83.97.0/24";"256";"https://networksdb.io/ips-in-network/206.83.97.0/206.83.97.255"
"SpaceX Starlink";"Australia";"STARLINK-MC-SYDYAUS1-POOL12";"SpaceX Starlink";"Starlink Mc Sydyaus1 Pool";"206.83.98.0";"206.83.98.255";"206.83.98.0/24";"256";"https://networksdb.io/ips-in-network/206.83.98.0/206.83.98.255"
"SpaceX Starlink";"Australia";"STARLINK-MC-SYDYAUS1-POOL13";"SpaceX Starlink";"Starlink Mc Sydyaus1 Pool";"206.83.99.0";"206.83.99.255";"206.83.99.0/24";"256";"https://networksdb.io/ips-in-network/206.83.99.0/206.83.99.255"
"SpaceX Starlink";"Australia";"STARLINK-MC-SYDYAUS1-POOL14";"SpaceX Starlink";"Starlink Mc Sydyaus1 Pool";"206.83.100.0";"206.83.100.255";"206.83.100.0/24";"256";"https://networksdb.io/ips-in-network/206.83.100.0/206.83.100.255"
"SpaceX Starlink";"New Zealand";"STARLINK-MC-SYDYAUS1-POOL15";"SpaceX Starlink";"Starlink Mc Sydyaus1 Pool";"206.83.101.0";"206.83.101.255";"206.83.101.0/24";"256";"https://networksdb.io/ips-in-network/206.83.101.0/206.83.101.255"
"SpaceX Starlink";"New Zealand";"STARLINK-MC-SYDYAUS1-POOL16";"SpaceX Starlink";"Starlink Mc Sydyaus1 Pool";"206.83.102.0";"206.83.102.255";"206.83.102.0/24";"256";"https://networksdb.io/ips-in-network/206.83.102.0/206.83.102.255"
"SpaceX Starlink";"New Zealand";"STARLINK-MC-SYDYAUS1-POOL17";"SpaceX Starlink";"Starlink Mc Sydyaus1 Pool";"206.83.103.0";"206.83.103.255";"206.83.103.0/24";"256";"https://networksdb.io/ips-in-network/206.83.103.0/206.83.103.255"
"SpaceX Starlink";"Nigeria";"STARLINK_10698_LGOSNGA1_IPV4";"SpaceX Starlink";"STARLINK CUSTOMER PREFIX";"102.215.58.0";"102.215.58.255";"102.215.58.0/24";"256";"https://networksdb.io/ips-in-network/102.215.58.0/102.215.58.255"
"SpaceX Starlink";"Spain";"STARLINK_5354_MDRDESP1_IPV4";"SpaceX Starlink";"Starlink 5354 Mdrdesp1 Ipv";"145.224.127.0";"145.224.127.255";"145.224.127.0/24";"256";"https://networksdb.io/ips-in-network/145.224.127.0/145.224.127.255"
"SpaceX Starlink";"Germany";"STARLINK_10795_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 10795 Frntdeu1 Ipv";"169.155.224.0";"169.155.224.255";"169.155.224.0/24";"256";"https://networksdb.io/ips-in-network/169.155.224.0/169.155.224.255"
"SpaceX Starlink";"Germany";"STARLINK_10796_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 10796 Frntdeu1 Ipv";"169.155.225.0";"169.155.225.255";"169.155.225.0/24";"256";"https://networksdb.io/ips-in-network/169.155.225.0/169.155.225.255"
"SpaceX Starlink";"Germany";"STARLINK_10797_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 10797 Frntdeu1 Ipv";"169.155.226.0";"169.155.226.255";"169.155.226.0/24";"256";"https://networksdb.io/ips-in-network/169.155.226.0/169.155.226.255"
"SpaceX Starlink";"Germany";"STARLINK_10798_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 10798 Frntdeu1 Ipv";"169.155.227.0";"169.155.227.255";"169.155.227.0/24";"256";"https://networksdb.io/ips-in-network/169.155.227.0/169.155.227.255"
"SpaceX Starlink";"Germany";"STARLINK_10799_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 10799 Frntdeu1 Ipv";"169.155.228.0";"169.155.228.255";"169.155.228.0/24";"256";"https://networksdb.io/ips-in-network/169.155.228.0/169.155.228.255"
"SpaceX Starlink";"Germany";"STARLINK_10800_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 10800 Frntdeu1 Ipv";"169.155.229.0";"169.155.229.255";"169.155.229.0/24";"256";"https://networksdb.io/ips-in-network/169.155.229.0/169.155.229.255"
"SpaceX Starlink";"Germany";"STARLINK_10801_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 10801 Frntdeu1 Ipv";"169.155.230.0";"169.155.230.255";"169.155.230.0/24";"256";"https://networksdb.io/ips-in-network/169.155.230.0/169.155.230.255"
"SpaceX Starlink";"Germany";"STARLINK_10802_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 10802 Frntdeu1 Ipv";"169.155.231.0";"169.155.231.255";"169.155.231.0/24";"256";"https://networksdb.io/ips-in-network/169.155.231.0/169.155.231.255"
"SpaceX Starlink";"France";"STARLINK_10819_LNDNGBR1_IPV4";"SpaceX Starlink";"Starlink 10819 Lndngbr1 Ipv";"169.155.248.0";"169.155.248.255";"169.155.248.0/24";"256";"https://networksdb.io/ips-in-network/169.155.248.0/169.155.248.255"
"SpaceX Starlink";"France";"STARLINK_10820_LNDNGBR1_IPV4";"SpaceX Starlink";"Starlink 10820 Lndngbr1 Ipv";"169.155.249.0";"169.155.249.255";"169.155.249.0/24";"256";"https://networksdb.io/ips-in-network/169.155.249.0/169.155.249.255"
"SpaceX Starlink";"France";"STARLINK_10821_LNDNGBR1_IPV4";"SpaceX Starlink";"Starlink 10821 Lndngbr1 Ipv";"169.155.250.0";"169.155.250.255";"169.155.250.0/24";"256";"https://networksdb.io/ips-in-network/169.155.250.0/169.155.250.255"
"SpaceX Starlink";"France";"STARLINK_10822_LNDNGBR1_IPV4";"SpaceX Starlink";"Starlink 10822 Lndngbr1 Ipv";"169.155.251.0";"169.155.251.255";"169.155.251.0/24";"256";"https://networksdb.io/ips-in-network/169.155.251.0/169.155.251.255"
"SpaceX Starlink";"France";"STARLINK_10823_LNDNGBR1_IPV4";"SpaceX Starlink";"Starlink 10823 Lndngbr1 Ipv";"169.155.252.0";"169.155.252.255";"169.155.252.0/24";"256";"https://networksdb.io/ips-in-network/169.155.252.0/169.155.252.255"
"SpaceX Starlink";"France";"STARLINK_10824_LNDNGBR1_IPV4";"SpaceX Starlink";"Starlink 10824 Lndngbr1 Ipv";"169.155.253.0";"169.155.253.255";"169.155.253.0/24";"256";"https://networksdb.io/ips-in-network/169.155.253.0/169.155.253.255"
"SpaceX Starlink";"France";"STARLINK_10825_LNDNGBR1_IPV4";"SpaceX Starlink";"Starlink 10825 Lndngbr1 Ipv";"169.155.254.0";"169.155.254.255";"169.155.254.0/24";"256";"https://networksdb.io/ips-in-network/169.155.254.0/169.155.254.255"
"SpaceX Starlink";"France";"STARLINK_10826_LNDNGBR1_IPV4";"SpaceX Starlink";"Starlink 10826 Lndngbr1 Ipv";"169.155.255.0";"169.155.255.255";"169.155.255.0/24";"256";"https://networksdb.io/ips-in-network/169.155.255.0/169.155.255.255"
"SpaceX Starlink";"Switzerland";"STARLINK_10803_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 10803 Frntdeu1 Ipv";"169.155.232.0";"169.155.232.255";"169.155.232.0/24";"256";"https://networksdb.io/ips-in-network/169.155.232.0/169.155.232.255"
"SpaceX Starlink";"Switzerland";"STARLINK_10804_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 10804 Frntdeu1 Ipv";"169.155.233.0";"169.155.233.255";"169.155.233.0/24";"256";"https://networksdb.io/ips-in-network/169.155.233.0/169.155.233.255"
"SpaceX Starlink";"Switzerland";"STARLINK_10805_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 10805 Frntdeu1 Ipv";"169.155.234.0";"169.155.234.255";"169.155.234.0/24";"256";"https://networksdb.io/ips-in-network/169.155.234.0/169.155.234.255"
"SpaceX Starlink";"Switzerland";"STARLINK_10806_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 10806 Frntdeu1 Ipv";"169.155.235.0";"169.155.235.255";"169.155.235.0/24";"256";"https://networksdb.io/ips-in-network/169.155.235.0/169.155.235.255"
"SpaceX Starlink";"Switzerland";"STARLINK_10807_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 10807 Frntdeu1 Ipv";"169.155.236.0";"169.155.236.255";"169.155.236.0/24";"256";"https://networksdb.io/ips-in-network/169.155.236.0/169.155.236.255"
"SpaceX Starlink";"Switzerland";"STARLINK_10808_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 10808 Frntdeu1 Ipv";"169.155.237.0";"169.155.237.255";"169.155.237.0/24";"256";"https://networksdb.io/ips-in-network/169.155.237.0/169.155.237.255"
"SpaceX Starlink";"Switzerland";"STARLINK_10809_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 10809 Frntdeu1 Ipv";"169.155.238.0";"169.155.238.255";"169.155.238.0/24";"256";"https://networksdb.io/ips-in-network/169.155.238.0/169.155.238.255"
"SpaceX Starlink";"Switzerland";"STARLINK_10810_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 10810 Frntdeu1 Ipv";"169.155.239.0";"169.155.239.255";"169.155.239.0/24";"256";"https://networksdb.io/ips-in-network/169.155.239.0/169.155.239.255"
"SpaceX Starlink";"Belgium";"STARLINK_10811_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 10811 Frntdeu1 Ipv";"169.155.240.0";"169.155.240.255";"169.155.240.0/24";"256";"https://networksdb.io/ips-in-network/169.155.240.0/169.155.240.255"
"SpaceX Starlink";"Belgium";"STARLINK_10812_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 10812 Frntdeu1 Ipv";"169.155.241.0";"169.155.241.255";"169.155.241.0/24";"256";"https://networksdb.io/ips-in-network/169.155.241.0/169.155.241.255"
"SpaceX Starlink";"Belgium";"STARLINK_10813_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 10813 Frntdeu1 Ipv";"169.155.242.0";"169.155.242.255";"169.155.242.0/24";"256";"https://networksdb.io/ips-in-network/169.155.242.0/169.155.242.255"
"SpaceX Starlink";"Belgium";"STARLINK_10814_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 10814 Frntdeu1 Ipv";"169.155.243.0";"169.155.243.255";"169.155.243.0/24";"256";"https://networksdb.io/ips-in-network/169.155.243.0/169.155.243.255"
"SpaceX Starlink";"United Kingdom";"STARLINK_10815_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 10815 Frntdeu1 Ipv";"169.155.244.0";"169.155.244.255";"169.155.244.0/24";"256";"https://networksdb.io/ips-in-network/169.155.244.0/169.155.244.255"
"SpaceX Starlink";"United Kingdom";"STARLINK_10816_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 10816 Frntdeu1 Ipv";"169.155.245.0";"169.155.245.255";"169.155.245.0/24";"256";"https://networksdb.io/ips-in-network/169.155.245.0/169.155.245.255"
"SpaceX Starlink";"United Kingdom";"STARLINK_10817_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 10817 Frntdeu1 Ipv";"169.155.246.0";"169.155.246.255";"169.155.246.0/24";"256";"https://networksdb.io/ips-in-network/169.155.246.0/169.155.246.255"
"SpaceX Starlink";"United Kingdom";"STARLINK_10818_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 10818 Frntdeu1 Ipv";"169.155.247.0";"169.155.247.255";"169.155.247.0/24";"256";"https://networksdb.io/ips-in-network/169.155.247.0/169.155.247.255"
"SpaceX Starlink";"Ukraine";"STARLINK_71852356_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 71852356 Frntdeu1 Ipv";"209.198.128.0";"209.198.128.255";"209.198.128.0/24";"256";"https://networksdb.io/ips-in-network/209.198.128.0/209.198.128.255"
"SpaceX Starlink";"Ukraine";"STARLINK_101967786_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 101967786 Frntdeu1 Ipv";"209.198.129.0";"209.198.129.255";"209.198.129.0/24";"256";"https://networksdb.io/ips-in-network/209.198.129.0/209.198.129.255"
"SpaceX Starlink";"Ukraine";"STARLINK_22231773_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 22231773 Frntdeu1 Ipv";"209.198.130.0";"209.198.130.255";"209.198.130.0/24";"256";"https://networksdb.io/ips-in-network/209.198.130.0/209.198.130.255"
"SpaceX Starlink";"Ukraine";"STARLINK_49840452_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 49840452 Frntdeu1 Ipv";"209.198.131.0";"209.198.131.255";"209.198.131.0/24";"256";"https://networksdb.io/ips-in-network/209.198.131.0/209.198.131.255"
"SpaceX Starlink";"United Kingdom";"STARLINK_6937_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 6937 Frntdeu1 Ipv";"188.92.249.0";"188.92.249.255";"188.92.249.0/24";"256";"https://networksdb.io/ips-in-network/188.92.249.0/188.92.249.255"
"SpaceX Starlink";"United Kingdom";"STARLINK_6938_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 6938 Frntdeu1 Ipv";"188.92.250.0";"188.92.250.255";"188.92.250.0/24";"256";"https://networksdb.io/ips-in-network/188.92.250.0/188.92.250.255"
"SpaceX Starlink";"Ukraine";"STARLINK_19205878_MDRDESP1_IPV4";"SpaceX Starlink";"Starlink 19205878 Mdrdesp1 Ipv";"209.198.132.0";"209.198.132.255";"209.198.132.0/24";"256";"https://networksdb.io/ips-in-network/209.198.132.0/209.198.132.255"
"SpaceX Starlink";"Ukraine";"STARLINK_47233987_MDRDESP1_IPV4";"SpaceX Starlink";"Starlink 47233987 Mdrdesp1 Ipv";"209.198.133.0";"209.198.133.255";"209.198.133.0/24";"256";"https://networksdb.io/ips-in-network/209.198.133.0/209.198.133.255"
"SpaceX Starlink";"Ukraine";"STARLINK_74664080_MDRDESP1_IPV4";"SpaceX Starlink";"Starlink 74664080 Mdrdesp1 Ipv";"209.198.134.0";"209.198.134.255";"209.198.134.0/24";"256";"https://networksdb.io/ips-in-network/209.198.134.0/209.198.134.255"
"SpaceX Starlink";"Ukraine";"STARLINK_102153155_MDRDESP1_IPV4";"SpaceX Starlink";"Starlink 102153155 Mdrdesp1 Ipv";"209.198.135.0";"209.198.135.255";"209.198.135.0/24";"256";"https://networksdb.io/ips-in-network/209.198.135.0/209.198.135.255"
"SpaceX Starlink";"United Kingdom";"STARLINK_875317710165245989_LNDNGBR1_IPV4";"SpaceX Starlink";"Starlink 875317710165245989 Lndngbr1 Ipv";"216.128.2.0";"216.128.2.255";"216.128.2.0/24";"256";"https://networksdb.io/ips-in-network/216.128.2.0/216.128.2.255"
"SpaceX Starlink";"Spain";"STARLINK_900017660349710390_MDRDESP1_IPV4";"SpaceX Starlink";"Starlink 900017660349710390 Mdrdesp1 Ipv";"216.128.10.0";"216.128.10.255";"216.128.10.0/24";"256";"https://networksdb.io/ips-in-network/216.128.10.0/216.128.10.255"
"SpaceX Starlink";"Austria";"STARLINK_907950400724336691_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 907950400724336691 Frntdeu1 Ipv";"216.128.16.0";"216.128.16.255";"216.128.16.0/24";"256";"https://networksdb.io/ips-in-network/216.128.16.0/216.128.16.255"
"SpaceX Starlink";"Germany";"STARLINK_907950766712684581_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 907950766712684581 Frntdeu1 Ipv";"216.128.17.0";"216.128.17.255";"216.128.17.0/24";"256";"https://networksdb.io/ips-in-network/216.128.17.0/216.128.17.255"
"SpaceX Starlink";"Germany";"STARLINK_907950960263626804_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 907950960263626804 Frntdeu1 Ipv";"216.128.18.0";"216.128.18.255";"216.128.18.0/24";"256";"https://networksdb.io/ips-in-network/216.128.18.0/216.128.18.255"
"SpaceX Starlink";"Israel";"STARLINK_909632276526989364_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 909632276526989364 Frntdeu1 Ipv";"216.128.14.0";"216.128.14.255";"216.128.14.0/24";"256";"https://networksdb.io/ips-in-network/216.128.14.0/216.128.14.255"
"SpaceX Starlink";"Israel";"STARLINK_909632472854790196_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 909632472854790196 Frntdeu1 Ipv";"216.128.15.0";"216.128.15.255";"216.128.15.0/24";"256";"https://networksdb.io/ips-in-network/216.128.15.0/216.128.15.255"
"SpaceX Starlink";"United Kingdom";"STARLINK_921828951738941507_LNDNGBR1_IPV4";"SpaceX Starlink";"Starlink 921828951738941507 Lndngbr1 Ipv";"216.128.3.0";"216.128.3.255";"216.128.3.0/24";"256";"https://networksdb.io/ips-in-network/216.128.3.0/216.128.3.255"
"SpaceX Starlink";"United Kingdom";"STARLINK_943269796124950598_LNDNGBR1_IPV4";"SpaceX Starlink";"Starlink 943269796124950598 Lndngbr1 Ipv";"216.128.28.0";"216.128.28.255";"216.128.28.0/24";"256";"https://networksdb.io/ips-in-network/216.128.28.0/216.128.28.255"
"SpaceX Starlink";"United Kingdom";"STARLINK_943270046021222470_LNDNGBR1_IPV4";"SpaceX Starlink";"Starlink 943270046021222470 Lndngbr1 Ipv";"216.128.29.0";"216.128.29.255";"216.128.29.0/24";"256";"https://networksdb.io/ips-in-network/216.128.29.0/216.128.29.255"
"SpaceX Starlink";"Netherlands";"STARLINK_949079160186634314_LNDNGBR1_IPV4";"SpaceX Starlink";"Starlink 949079160186634314 Lndngbr1 Ipv";"216.128.30.0";"216.128.30.255";"216.128.30.0/24";"256";"https://networksdb.io/ips-in-network/216.128.30.0/216.128.30.255"
"SpaceX Starlink";"Netherlands";"STARLINK_949079173132386373_LNDNGBR1_IPV4";"SpaceX Starlink";"Starlink 949079173132386373 Lndngbr1 Ipv";"216.128.31.0";"216.128.31.255";"216.128.31.0/24";"256";"https://networksdb.io/ips-in-network/216.128.31.0/216.128.31.255"
"SpaceX Starlink";"France";"STARLINK_932376109243400257_MDRDESP1_IPV4";"SpaceX Starlink";"Starlink 932376109243400257 Mdrdesp1 Ipv";"216.128.22.0";"216.128.22.255";"216.128.22.0/24";"256";"https://networksdb.io/ips-in-network/216.128.22.0/216.128.22.255"
"SpaceX Starlink";"France";"STARLINK_933948474604781636_MDRDESP1_IPV4";"SpaceX Starlink";"Starlink 933948474604781636 Mdrdesp1 Ipv";"216.128.23.0";"216.128.23.255";"216.128.23.0/24";"256";"https://networksdb.io/ips-in-network/216.128.23.0/216.128.23.255"
"SpaceX Starlink";"Australia";"STARLINK-MC-SYDYAUS1-POOL7";"SpaceX Starlink";"Starlink Mc Sydyaus1 Pool";"206.83.117.128";"206.83.117.255";"206.83.117.128/25";"128";"https://networksdb.io/ips-in-network/206.83.117.128/206.83.117.255"
"SpaceX Starlink";"Netherlands";"STARLINK_5415_LNDNGBR1_IPV4";"SpaceX Starlink";"Starlink 5415 Lndngbr1 Ipv";"145.224.81.0";"145.224.81.127";"145.224.81.0/25";"128";"https://networksdb.io/ips-in-network/145.224.81.0/145.224.81.127"
"SpaceX Starlink";"Netherlands";"STARLINK_5416_LNDNGBR1_IPV4";"SpaceX Starlink";"Starlink 5416 Lndngbr1 Ipv";"145.224.81.128";"145.224.81.255";"145.224.81.128/25";"128";"https://networksdb.io/ips-in-network/145.224.81.128/145.224.81.255"
"SpaceX Starlink";"Ukraine";"STARLINK_10339_LNDNGBR1_IPV4";"SpaceX Starlink";"Starlink 10339 Lndngbr1 Ipv";"91.102.181.0";"91.102.181.127";"91.102.181.0/25";"128";"https://networksdb.io/ips-in-network/91.102.181.0/91.102.181.127"
"SpaceX Starlink";"Poland";"STARLINK_10341_LNDNGBR1_IPV4";"SpaceX Starlink";"Starlink 10341 Lndngbr1 Ipv";"91.102.181.128";"91.102.181.255";"91.102.181.128/25";"128";"https://networksdb.io/ips-in-network/91.102.181.128/91.102.181.255"
"SpaceX Starlink";"Ukraine";"STARLINK_10340_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 10340 Frntdeu1 Ipv";"91.102.183.0";"91.102.183.127";"91.102.183.0/25";"128";"https://networksdb.io/ips-in-network/91.102.183.0/91.102.183.127"
"SpaceX Starlink";"Poland";"STARLINK_10342_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 10342 Frntdeu1 Ipv";"91.102.183.128";"91.102.183.255";"91.102.183.128/25";"128";"https://networksdb.io/ips-in-network/91.102.183.128/91.102.183.255"
"SpaceX Starlink";"Germany";"STARLINK_5413_LNDNGBR1_IPV4";"SpaceX Starlink";"Starlink 5413 Lndngbr1 Ipv";"145.224.80.0";"145.224.80.127";"145.224.80.0/25";"128";"https://networksdb.io/ips-in-network/145.224.80.0/145.224.80.127"
"SpaceX Starlink";"Germany";"STARLINK_5414_LNDNGBR1_IPV4";"SpaceX Starlink";"Starlink 5414 Lndngbr1 Ipv";"145.224.80.128";"145.224.80.255";"145.224.80.128/25";"128";"https://networksdb.io/ips-in-network/145.224.80.128/145.224.80.255"
"SpaceX Starlink";"Austria";"STARLINK_5417_LNDNGBR1_IPV4";"SpaceX Starlink";"Starlink 5417 Lndngbr1 Ipv";"145.224.82.0";"145.224.82.127";"145.224.82.0/25";"128";"https://networksdb.io/ips-in-network/145.224.82.0/145.224.82.127"
"SpaceX Starlink";"Austria";"STARLINK_5418_LNDNGBR1_IPV4";"SpaceX Starlink";"Starlink 5418 Lndngbr1 Ipv";"145.224.82.128";"145.224.82.255";"145.224.82.128/25";"128";"https://networksdb.io/ips-in-network/145.224.82.128/145.224.82.255"
"SpaceX Starlink";"Belgium";"STARLINK_5419_LNDNGBR1_IPV4";"SpaceX Starlink";"Starlink 5419 Lndngbr1 Ipv";"145.224.83.0";"145.224.83.127";"145.224.83.0/25";"128";"https://networksdb.io/ips-in-network/145.224.83.0/145.224.83.127"
"SpaceX Starlink";"Belgium";"STARLINK_5420_LNDNGBR1_IPV4";"SpaceX Starlink";"Starlink 5420 Lndngbr1 Ipv";"145.224.83.128";"145.224.83.255";"145.224.83.128/25";"128";"https://networksdb.io/ips-in-network/145.224.83.128/145.224.83.255"
"SpaceX Starlink";"Poland";"STARLINK_5421_LNDNGBR1_IPV4";"SpaceX Starlink";"Starlink 5421 Lndngbr1 Ipv";"145.224.84.0";"145.224.84.127";"145.224.84.0/25";"128";"https://networksdb.io/ips-in-network/145.224.84.0/145.224.84.127"
"SpaceX Starlink";"Poland";"STARLINK_5422_LNDNGBR1_IPV4";"SpaceX Starlink";"Starlink 5422 Lndngbr1 Ipv";"145.224.84.128";"145.224.84.255";"145.224.84.128/25";"128";"https://networksdb.io/ips-in-network/145.224.84.128/145.224.84.255"
"SpaceX Starlink";"Italy";"STARLINK_5423_LNDNGBR1_IPV4";"SpaceX Starlink";"Starlink 5423 Lndngbr1 Ipv";"145.224.85.0";"145.224.85.127";"145.224.85.0/25";"128";"https://networksdb.io/ips-in-network/145.224.85.0/145.224.85.127"
"SpaceX Starlink";"Italy";"STARLINK_5424_LNDNGBR1_IPV4";"SpaceX Starlink";"Starlink 5424 Lndngbr1 Ipv";"145.224.85.128";"145.224.85.255";"145.224.85.128/25";"128";"https://networksdb.io/ips-in-network/145.224.85.128/145.224.85.255"
"SpaceX Starlink";"Moldova";"STARLINK_5664_LNDNGBR1_IPV4";"SpaceX Starlink";"Starlink 5664 Lndngbr1 Ipv";"145.224.91.128";"145.224.91.255";"145.224.91.128/25";"128";"https://networksdb.io/ips-in-network/145.224.91.128/145.224.91.255"
"SpaceX Starlink";"Germany";"STARLINK_5378_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 5378 Frntdeu1 Ipv";"145.224.96.128";"145.224.96.255";"145.224.96.128/25";"128";"https://networksdb.io/ips-in-network/145.224.96.128/145.224.96.255"
"SpaceX Starlink";"Netherlands";"STARLINK_5379_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 5379 Frntdeu1 Ipv";"145.224.97.0";"145.224.97.127";"145.224.97.0/25";"128";"https://networksdb.io/ips-in-network/145.224.97.0/145.224.97.127"
"SpaceX Starlink";"Netherlands";"STARLINK_5380_FRNTDEU1_IPV4";"SpaceX Starlink";"Starlink 5380 Frntdeu1 Ipv";"145.224.97.128";"145.224.97.255";"145.224.97.128/25";"128";"https://networksdb.io/ips-in-network/145.224.97.128/145.224.97.255"
